"","year","month","day","date","Brazil","Canada","China","Germany","India","Iran","Italy","Japan","Russia","Saudi Arabia","USA","World"
"125","2015","05","05","20150505","29800306744286539776","1.0300762117781e+20","79878569833472360448","6515831657577538560","19138302327128686592","1.1154158843408e+19","2393919366993431040","3647819226818759168","1.83254468915666e+20","10431103535358488576","74976375462417498112","3225853859521410"
"126","2015","05","06","20150506","29697677252040810496","1.03283865768818e+20","72117847119142051840","4936608000436536320","21491868701546344448","10763933133251098624","2504249774602479616","3464809525865730048","1.79762337897552e+20","9318425526754721792","73965983416343281664","3226426851687059"
"127","2015","05","07","20150507","29624042624487161856","1.05716807471166e+20","73543493818898718720","4437622065320177152","19007169569907613696","11330208485283313664","2355538261332129792","4210259272516239360","1.80759323263965e+20","9354335847716866048","75169732393828925440","3234501925467668"
"128","2015","05","08","20150508","29555011544016830464","1.05325968373136e+20","72759265143594606592","6746769722167506944","18530165188916187136","10882435806243205120","2728935125443647488","4149114988321680384","1.85012579075373e+20","9631804394182270976","80259346064120610816","3277226895524589"
"129","2015","05","09","20150509","28377652781534208000","1.07746081777509e+20","64118465814245662720","NaN","19713169899512053760","11610213529862563840","2141335161084044800","3217483956605681152","1.88105652811376e+20","8916727383497400320","7.6457830006043e+19","3246107444337274"
"130","2015","05","10","20150510","29057374177948741632","1.07432253263947e+20","62930206630106472448","4188721640247438336","18920987974345875456","10645903041821147136","2689520966190654976","3694265836114702336","1.89948902810704e+20","9554412171750973440","75872037249253638144","3244426554602680"
"131","2015","05","11","20150511","28842693414198407168","1.0869591832411e+20","61246542624787734528","4674853860482267136","21125116309733879808","10322921282312232960","2645950197142103040","3697967172841626624","1.91541189710702e+20","9188631013033664512","77948479801079431168","3287119027786283"
"132","2015","05","12","20150512","29358992078408658944","1.09720403741617e+20","7.6069474798142e+19","4766412267215264768","19729050020708401152","10737569036010055680","2825017106170440192","2212167025546614784","1.92502683372636e+20","9034887264418544640","77909732249360728064","3328105635189138"
"133","2015","05","13","20150513","28636775222114385920","1.122848425268e+20","73250028045740310528","6415686081737919488","21024978312120324096","10613162597587269632","2618298861216124928","4635280420367586304","1.91297900886426e+20","9192595140732053504","7.69463823793e+19","3366348383772594"
"134","2015","05","14","20150514","29171957057797279744","1.14544380863186e+20","73124164106585825280","4066852905446021632","20297047221371084800","10512721609077450752","2351147141970975744","4039276568256215040","1.92018097438632e+20","9546478491613073408","76791608254198235136","3335594889777744"
"135","2015","05","15","20150515","29170794688040169472","1.18627166680334e+20","82465976112372776960","5080055969322724352","20443405023623479296","10729881625232179200","2295573261922843136","4511186819384771584","1.92528852483152e+20","9558070242030141440","77219192617209495552","3337496852101644"
"136","2015","05","16","20150516","29758132272693706752","1.18305479403446e+20","8.0148554151488e+19","4676697647898398720","21425592558022287360","11172840481720733696","2259029868160319232","3570158913112710144","1.96967489810361e+20","9532468169094246400","75434295345881645056","3361244563737024"
"137","2015","05","17","20150517","29052185705120874496","1.17020176752102e+20","73865655652465541120","3906803468748581888","21354218879000195072","10536678264451143680","2556981964832160768","3729472963448080896","1.97748292864278e+20","10219012794455425024","76385359723164139520","3338806886055304"
"138","2015","05","18","20150518","28846321228908306432","1.17570964590547e+20","68616761859756564480","4483842988201516032","22426048020223660032","11522467413660067840","2906185465279731200","3465906491996959232","1.97294260987039e+20","10248006358687344640","78515917724979658752","3363033732727752"
"139","2015","05","19","20150519","29803390541796941824","1.16236293703338e+20","8.0374452515866e+19","5838765736641161216","2.0763116082382e+19","1.1579078368684e+19","3016686871890600448","5251631496304606208","2.00889251642804e+20","10281299955137644544","79020813509119344640","3370633573302825"
"140","2015","05","20","20150520","29151210336525893632","1.16326861024223e+20","72783158181822840832","8191449983408960512","23312160217698099200","12034788579885561856","2682753141591296512","4255983229331942400","2.02130700862143e+20","10216639655722833920","76611290847216861184","3381855616708796"
"141","2015","05","21","20150521","30607720026816163840","1.19270766002593e+20","77550984723781894144","5939504169491217408","20315792488846344192","1.1779219824015e+19","3075799095905577984","5030235211550063616","2.04734257027909e+20","1.035857766092e+19","75237303308684361728","3356498882167996"
"142","2015","05","22","20150522","30661432523644633088","1.21135925785824e+20","78697428303939665920","6522227058612446208","22168498971244244992","10966642575434842112","3023722342561969152","4569247416832522240","2.04816042448352e+20","9711649714906071040","77907279668827275264","3353390042072347"
"143","2015","05","23","20150523","2.9165228009868e+19","1.22595733057086e+20","78589073370467270656","3850937993432650752","1.9509031332081e+19","10265927162415116288","2679499976946672128","3563215419589480960","2.03927960034105e+20","9416223205967593472","77322239773947428864","3307409459419185"
"144","2015","05","24","20150524","NaN","1.34688750874826e+20","85965241646212579328","4375233970118868480","18660421794885427200","9841011951597379584","3071752844444143616","3831090995013877760","2.03871432362759e+20","9497774359815776256","73606778292516052992","3421355409481486"
"145","2015","05","25","20150525","2.9837992731372e+19","1.24187432311668e+20","NaN","NaN","NaN","NaN","NaN","NaN","1.92367718063035e+20","NaN","82727515003865939968","3456446692898328"
"146","2015","05","26","20150526","30358089225487372288","1.26987735374707e+20","76179857293701595136","4756346237757236224","19285302941920374784","10119432680909330432","3281931389446787072","4505453256203947008","2.05160595986382e+20","10344806547181291520","83161378645621669888","3354880589948022"
"147","2015","05","27","20150527","29544637187514470400","1.24317373092531e+20","73730885251476643840","5950448169921520640","21664553775775203328","10973761175716698112","2888262660392854016","3782306210919766528","2.07377323963876e+20","9873153111177732096","84625269085149462528","3388908868732019"
"148","2015","05","28","20150528","29789360088918773760","1.23175371172964e+20","69991837285921112064","5423018486545223680","20597700740220583936","11299611659753336832","2970006421309381632","2987694103798597120","2.08173292869404e+20","10131434261990615040","86906843628620464128","3374930082229914"
"149","2015","05","29","20150529","30108539504883097600","1.22679200605547e+20","63285337028539121664","5369992942836731904","24347029482441838592","10746017174850207744","2951220494872620032","3426693959595057152","2.1070118517444e+20","9827659961519878144","83057628262277218304","3399080738529980"
"150","2015","05","30","20150530","30027364886801477632","1.23832228004394e+20","7.6956670093475e+19","5384007273158673408","21412507689468841984","10887625124938432512","2957149834622252032","3129660305860224000","2.10297805718708e+20","1.0599014476603e+19","81273223998757076992","3401900874008616"
"151","2015","05","31","20150531","30013441474811662336","1.24951261385513e+20","83172787995206205440","4229975341172470272","22311499161748848640","1.0488944263698e+19","2606507004272370688","3419181983277717504","2.11393163359112e+20","10744340744687300608","78630044759444094976","3436662186847199"
"152","2015","06","01","20150601","29596327330524753920","1.24704851543174e+20","72596151095879827456","3383811948437394944","21078899729905082368","11039049254486630400","2537119780572277248","3539723379144684032","2.10778441441051e+20","10857620596915787776","80815314027761795072","3429282808044766"
"153","2015","06","02","20150602","29569423533971943424","1.20952581371138e+20","6.886827422889e+19","3529172186528470528","19641061026444763136","9778021354794686464","2880567652671260160","4034491484680254464","2.13447428809277e+20","10671242594720423936","81517598648848580608","3388600110542064"
